term_1	term_2	weight
16512	GO:0022407	KEGG:04940	0.6000000
16513	GO:0022407	KEGG:05320	0.5333333
16514	GO:0022407	KEGG:05330	0.5333333
16515	GO:0022407	KEGG:05332	0.6000000
16516	GO:0022407	REAC:R-HSA-168256	0.6075949
16517	GO:0022407	TF:M01870	0.5696203
16518	GO:0022407	TF:M02278	0.5696203
16519	GO:0022407	TF:M03579	0.5696203
16520	GO:0022407	TF:M07382	0.5696203
16521	GO:0022407	TF:M08775	0.6455696
16522	GO:0022409	GO:0023023	0.7500000
16523	GO:0022409	GO:0023026	0.6666667
16524	GO:0022409	GO:0023051	0.6545455
16525	GO:0022409	GO:0023052	0.9090909
16526	GO:0022409	GO:0023056	0.5090909
16527	GO:0022409	GO:0030097	0.5272727
16528	GO:0022409	GO:0030154	0.6181818
16529	GO:0022409	GO:0030155	1.0000000
16530	GO:0022409	GO:0031410	0.5818182
16531	GO:0022409	GO:0031982	0.7090909
16532	GO:0022409	GO:0032501	0.9272727
16533	GO:0022409	GO:0032502	0.7636364
16534	GO:0022409	GO:0032609	0.5714286
16535	GO:0022409	GO:0032649	0.5714286
16536	GO:0022409	GO:0032879	0.6000000
16537	GO:0022409	GO:0032943	0.5500000
16538	GO:0022409	GO:0032944	0.6000000
16539	GO:0022409	GO:0034097	0.5454545
16540	GO:0022409	GO:0035556	0.5818182
16541	GO:0022409	GO:0040011	0.5272727
16542	GO:0022409	GO:0042127	0.7090909
16543	GO:0022409	GO:0042129	0.7297297
16544	GO:0022409	GO:0042605	0.5454545
16545	GO:0022409	GO:0042611	0.6428571
16546	GO:0022409	GO:0042981	0.5454545
16547	GO:0022409	GO:0043067	0.5454545
16548	GO:0022409	GO:0043207	0.5818182
16549	GO:0022409	GO:0044419	0.6181818
16550	GO:0022409	GO:0045321	0.8909091
16551	GO:0022409	GO:0045785	1.0000000
16552	GO:0022409	GO:0046649	0.6363636
16553	GO:0022409	GO:0046651	0.5500000
16554	GO:0022409	GO:0048518	1.0000000
16555	GO:0022409	GO:0048519	0.7272727
16556	GO:0022409	GO:0048522	1.0000000
16557	GO:0022409	GO:0048523	0.5090909
16558	GO:0022409	GO:0048534	0.5272727
16559	GO:0022409	GO:0048583	0.8909091
16560	GO:0022409	GO:0048584	0.8181818
16561	GO:0022409	GO:0048869	0.6363636
16562	GO:0022409	GO:0048870	0.5090909
16563	GO:0022409	GO:0050670	0.6304348
16564	GO:0022409	GO:0050776	0.6000000
16565	GO:0022409	GO:0050778	0.5090909
16566	GO:0022409	GO:0050789	1.0000000
16567	GO:0022409	GO:0050794	1.0000000
16568	GO:0022409	GO:0050863	0.7391304
16569	GO:0022409	GO:0050865	0.8545455
16570	GO:0022409	GO:0050867	0.8545455
16571	GO:0022409	GO:0050870	0.7826087
16572	GO:0022409	GO:0050896	1.0000000
16573	GO:0022409	GO:0051179	0.6727273
16574	GO:0022409	GO:0051234	0.5090909
16575	GO:0022409	GO:0051239	0.7454545
16576	GO:0022409	GO:0051240	0.7272727
16577	GO:0022409	GO:0051249	0.8363636
16578	GO:0022409	GO:0051251	0.8363636
16579	GO:0022409	GO:0051674	0.5090909
16580	GO:0022409	GO:0051707	0.5818182
16581	GO:0022409	GO:0051716	0.9454545
16582	GO:0022409	GO:0065007	1.0000000
16583	GO:0022409	GO:0065008	0.5454545
16584	GO:0022409	GO:0065009	0.5636364
16585	GO:0022409	GO:0070661	0.5818182
16586	GO:0022409	GO:0070663	0.5370370
16587	GO:0022409	GO:0071310	0.7454545
16588	GO:0022409	GO:0071345	0.5272727
16589	GO:0022409	GO:0071944	0.7272727
16590	GO:0022409	GO:0097708	0.5818182
16591	GO:0022409	GO:0098609	1.0000000
16592	GO:0022409	GO:1903037	0.9090909
16593	GO:0022409	GO:1903039	1.0000000
16594	GO:0022409	HPA:0040000	0.7090909
16595	GO:0022409	HPA:0040081	0.7090909
16596	GO:0022409	HPA:0040082	0.5818182
16597	GO:0022409	HPA:0300412	0.5272727
16598	GO:0022409	HPA:0310000	0.7272727
16599	GO:0022409	HPA:0310441	0.7272727
16600	GO:0022409	HPA:0310442	0.6363636
16601	GO:0022409	HPA:0530000	0.7272727
16602	GO:0022409	HPA:0530711	0.7090909
16603	GO:0022409	HPA:0530721	0.6727273
16604	GO:0022409	HPA:0600000	0.7454545
16605	GO:0022409	HPA:0600441	0.7272727
16606	GO:0022409	HPA:0600442	0.6363636
16607	GO:0022409	KEGG:04514	0.5789474
16608	GO:0022409	KEGG:04672	0.7500000
16609	GO:0022409	KEGG:04940	0.6000000
16610	GO:0022409	KEGG:05332	0.5333333
16611	GO:0022409	REAC:R-HSA-168256	0.6727273
16612	GO:0022409	TF:M01870	0.5090909
16613	GO:0022409	TF:M02278	0.5090909
16614	GO:0022409	TF:M03579	0.5090909
16615	GO:0022409	TF:M07382	0.5090909
16616	GO:0022409	TF:M08775	0.6727273
16617	GO:0022804	GO:0031090	0.9666667
16618	GO:0022804	GO:0051179	0.7333333
16619	GO:0022804	GO:0051234	0.7333333
16620	GO:0022804	GO:0055085	0.6666667
16621	GO:0022804	HPA:0040000	0.5666667
16622	GO:0022804	HPA:0040081	0.5666667
16623	GO:0022804	HPA:0160052	0.6333333
16624	GO:0022804	HPA:0300412	0.5333333
16625	GO:0022804	HPA:0310000	0.7000000
16626	GO:0022804	HPA:0310441	0.6666667
16627	GO:0022804	HPA:0530000	0.6666667
16628	GO:0022804	HPA:0530711	0.6333333
16629	GO:0022804	HPA:0530721	0.6333333
16630	GO:0022804	HPA:0540053	0.6000000
16631	GO:0022804	HPA:0550053	0.6000000
16632	GO:0022804	HPA:0600000	0.8333333
16633	GO:0022804	HPA:0600441	0.7000000
16634	GO:0022804	KEGG:05208	0.5185185
16635	GO:0022804	REAC:R-HSA-1428517	0.6333333
16636	GO:0022804	REAC:R-HSA-1430728	0.7000000
16637	GO:0022804	REAC:R-HSA-163200	0.7500000
16638	GO:0022804	REAC:R-HSA-611105	0.7826087
16639	GO:0023023	GO:0023026	0.9166667
16640	GO:0023023	GO:0023052	0.5833333
16641	GO:0023023	GO:0030139	0.6666667
16642	GO:0023023	GO:0030154	0.5833333
16643	GO:0023023	GO:0030155	0.7500000
16644	GO:0023023	GO:0030659	0.7500000
16645	GO:0023023	GO:0030666	0.5833333
16646	GO:0023023	GO:0031090	0.8333333
16647	GO:0023023	GO:0031410	1.0000000
16648	GO:0023023	GO:0031982	1.0000000
16649	GO:0023023	GO:0032501	0.8333333
16650	GO:0023023	GO:0032502	0.6666667
16651	GO:0023023	GO:0032879	0.6666667
16652	GO:0023023	GO:0042611	0.5833333
16653	GO:0023023	GO:0043207	0.5833333
16654	GO:0023023	GO:0043230	0.6666667
16655	GO:0023023	GO:0044419	0.6666667
16656	GO:0023023	GO:0045321	0.7500000
16657	GO:0023023	GO:0045785	0.7500000
16658	GO:0023023	GO:0046649	0.7500000
16659	GO:0023023	GO:0048002	0.5833333
16660	GO:0023023	GO:0048518	0.9166667
16661	GO:0023023	GO:0048522	0.9166667
16662	GO:0023023	GO:0048583	0.7500000
16663	GO:0023023	GO:0048584	0.7500000
16664	GO:0023023	GO:0048869	0.5833333
16665	GO:0023023	GO:0050776	0.6666667
16666	GO:0023023	GO:0050778	0.6666667
16667	GO:0023023	GO:0050789	1.0000000
16668	GO:0023023	GO:0050794	1.0000000
16669	GO:0023023	GO:0050863	0.7500000
16670	GO:0023023	GO:0050865	0.7500000
16671	GO:0023023	GO:0050867	0.7500000
16672	GO:0023023	GO:0050896	1.0000000
16673	GO:0023023	GO:0051179	0.6666667
16674	GO:0023023	GO:0051234	0.5833333
16675	GO:0023023	GO:0051239	0.8333333
16676	GO:0023023	GO:0051240	0.7500000
16677	GO:0023023	GO:0051249	0.7500000
16678	GO:0023023	GO:0051251	0.7500000
16679	GO:0023023	GO:0051707	0.5833333
16680	GO:0023023	GO:0051716	0.8333333
16681	GO:0023023	GO:0065007	1.0000000
16682	GO:0023023	GO:0065008	0.5833333
16683	GO:0023023	GO:0065010	0.6666667
16684	GO:0023023	GO:0070062	0.6666667
16685	GO:0023023	GO:0071944	0.9166667
16686	GO:0023023	GO:0097708	1.0000000
16687	GO:0023023	GO:0098552	0.6666667
16688	GO:0023023	GO:0098588	0.8333333
16689	GO:0023023	GO:0098609	0.7500000
16690	GO:0023023	GO:0098797	0.6666667
16691	GO:0023023	GO:0098852	0.6666667
16692	GO:0023023	GO:1903037	0.7500000
16693	GO:0023023	GO:1903039	0.7500000
16694	GO:0023023	GO:1903561	0.6666667
16695	GO:0023023	HPA:0040000	0.7500000
16696	GO:0023023	HPA:0040081	0.7500000
16697	GO:0023023	HPA:0040082	0.6666667
16698	GO:0023023	HPA:0300412	0.7500000
16699	GO:0023023	HPA:0310000	0.8333333
16700	GO:0023023	HPA:0310441	0.8333333
16701	GO:0023023	HPA:0310442	0.8333333
16702	GO:0023023	HPA:0310443	0.5833333
16703	GO:0023023	HPA:0530000	0.8333333
16704	GO:0023023	HPA:0530711	0.8333333
16705	GO:0023023	HPA:0530721	0.8333333
16706	GO:0023023	HPA:0530722	0.5833333
16707	GO:0023023	HPA:0600000	0.8333333
16708	GO:0023023	HPA:0600441	0.8333333
16709	GO:0023023	HPA:0600442	0.8333333
16710	GO:0023023	KEGG:04612	0.9166667
16711	GO:0023023	REAC:R-HSA-1280215	0.6666667
16712	GO:0023023	REAC:R-HSA-1280218	0.6666667
16713	GO:0023023	REAC:R-HSA-168256	0.9166667
16714	GO:0023023	TF:M08775	0.7500000
16715	GO:0023026	GO:0030139	0.6666667
16716	GO:0023026	GO:0030154	0.5833333
16717	GO:0023026	GO:0030155	0.6666667
16718	GO:0023026	GO:0030659	0.7500000
16719	GO:0023026	GO:0030666	0.5833333
16720	GO:0023026	GO:0031090	0.8333333
16721	GO:0023026	GO:0031410	1.0000000
16722	GO:0023026	GO:0031982	1.0000000
16723	GO:0023026	GO:0032501	0.8333333
16724	GO:0023026	GO:0032502	0.6666667
16725	GO:0023026	GO:0032879	0.5833333
16726	GO:0023026	GO:0042611	0.5833333
16727	GO:0023026	GO:0043230	0.6666667
16728	GO:0023026	GO:0044419	0.5833333
16729	GO:0023026	GO:0045321	0.6666667
16730	GO:0023026	GO:0045785	0.6666667
16731	GO:0023026	GO:0046649	0.6666667
16732	GO:0023026	GO:0048002	0.5833333
16733	GO:0023026	GO:0048518	0.9166667
16734	GO:0023026	GO:0048522	0.9166667
16735	GO:0023026	GO:0048583	0.6666667
16736	GO:0023026	GO:0048584	0.6666667
16737	GO:0023026	GO:0048869	0.5833333
16738	GO:0023026	GO:0050776	0.5833333
16739	GO:0023026	GO:0050778	0.5833333
16740	GO:0023026	GO:0050789	1.0000000
16741	GO:0023026	GO:0050794	1.0000000
16742	GO:0023026	GO:0050863	0.6666667
16743	GO:0023026	GO:0050865	0.6666667
16744	GO:0023026	GO:0050867	0.6666667
16745	GO:0023026	GO:0050896	1.0000000
16746	GO:0023026	GO:0051179	0.5833333
16747	GO:0023026	GO:0051234	0.5833333
16748	GO:0023026	GO:0051239	0.8333333
16749	GO:0023026	GO:0051240	0.7500000
16750	GO:0023026	GO:0051249	0.6666667
16751	GO:0023026	GO:0051251	0.6666667
16752	GO:0023026	GO:0051716	0.8333333
16753	GO:0023026	GO:0065007	1.0000000
16754	GO:0023026	GO:0065010	0.6666667
16755	GO:0023026	GO:0070062	0.6666667
16756	GO:0023026	GO:0071310	0.5833333
16757	GO:0023026	GO:0071944	1.0000000
16758	GO:0023026	GO:0097708	1.0000000
16759	GO:0023026	GO:0098552	0.6666667
16760	GO:0023026	GO:0098588	0.8333333
16761	GO:0023026	GO:0098609	0.6666667
16762	GO:0023026	GO:0098797	0.6666667
16763	GO:0023026	GO:0098852	0.6666667
16764	GO:0023026	GO:1903037	0.6666667
16765	GO:0023026	GO:1903039	0.6666667
16766	GO:0023026	GO:1903561	0.6666667
16767	GO:0023026	HPA:0040000	0.6666667
16768	GO:0023026	HPA:0040081	0.6666667
16769	GO:0023026	HPA:0040082	0.5833333
16770	GO:0023026	HPA:0300412	0.6666667
16771	GO:0023026	HPA:0310000	0.7500000
16772	GO:0023026	HPA:0310441	0.7500000
16773	GO:0023026	HPA:0310442	0.7500000
16774	GO:0023026	HPA:0310443	0.5833333
16775	GO:0023026	HPA:0530000	0.7500000
16776	GO:0023026	HPA:0530711	0.7500000
16777	GO:0023026	HPA:0530721	0.7500000
16778	GO:0023026	HPA:0530722	0.5833333
16779	GO:0023026	HPA:0600000	0.7500000
16780	GO:0023026	HPA:0600441	0.7500000
16781	GO:0023026	HPA:0600442	0.7500000
16782	GO:0023026	KEGG:04612	0.9166667
16783	GO:0023026	REAC:R-HSA-1280215	0.6666667
16784	GO:0023026	REAC:R-HSA-1280218	0.6666667
16785	GO:0023026	REAC:R-HSA-168256	1.0000000
16786	GO:0023026	TF:M08775	0.7500000
16787	GO:0023051	GO:0023052	1.0000000
16788	GO:0023051	GO:0023056	1.0000000
16789	GO:0023051	GO:0023057	1.0000000
16790	GO:0023051	GO:0030097	0.5147059
16791	GO:0023051	GO:0030155	0.6320755
16792	GO:0023051	GO:0030334	0.6315789
16793	GO:0023051	GO:0030335	0.7083333
16794	GO:0023051	GO:0031347	0.6753247
16795	GO:0023051	GO:0031348	0.6363636
16796	GO:0023051	GO:0031349	0.6829268
16797	GO:0023051	GO:0032101	0.6804124
16798	GO:0023051	GO:0032102	0.6250000
16799	GO:0023051	GO:0032103	0.7105263
16800	GO:0023051	GO:0032479	0.7297297
16801	GO:0023051	GO:0032481	0.7692308
16802	GO:0023051	GO:0032496	0.6229508
16803	GO:0023051	GO:0032501	0.6095890
16804	GO:0023051	GO:0032606	0.7297297
16805	GO:0023051	GO:0032608	0.8181818
16806	GO:0023051	GO:0032609	0.5714286
16807	GO:0023051	GO:0032611	0.6666667
16808	GO:0023051	GO:0032612	0.6800000
16809	GO:0023051	GO:0032615	0.7500000
16810	GO:0023051	GO:0032648	0.8181818
16811	GO:0023051	GO:0032649	0.5714286
16812	GO:0023051	GO:0032651	0.6666667
16813	GO:0023051	GO:0032652	0.6800000
16814	GO:0023051	GO:0032655	0.7500000
16815	GO:0023051	GO:0032728	0.8421053
16816	GO:0023051	GO:0032731	0.6470588
16817	GO:0023051	GO:0032732	0.6470588
16818	GO:0023051	GO:0032735	0.8000000
16819	GO:0023051	GO:0032760	0.6875000
16820	GO:0023051	GO:0032879	0.5227273
16821	GO:0023051	GO:0032943	0.5750000
16822	GO:0023051	GO:0032944	0.6000000
16823	GO:0023051	GO:0033209	0.9000000
16824	GO:0023051	GO:0033993	0.6034483
16825	GO:0023051	GO:0034097	0.5646552
16826	GO:0023051	GO:0034142	1.0000000
16827	GO:0023051	GO:0034340	0.6000000
16828	GO:0023051	GO:0034612	0.7808219
16829	GO:0023051	GO:0035556	0.7627551
16830	GO:0023051	GO:0036388	1.0000000
16831	GO:0023051	GO:0039528	0.8000000
16832	GO:0023051	GO:0039529	0.8750000
16833	GO:0023051	GO:0040011	0.5248619
16834	GO:0023051	GO:0040012	0.6016949
16835	GO:0023051	GO:0040017	0.7027027
16836	GO:0023051	GO:0042110	0.6842105
16837	GO:0023051	GO:0042127	0.5412371
16838	GO:0023051	GO:0042129	0.5405405
16839	GO:0023051	GO:0042330	0.5882353
16840	GO:0023051	GO:0042379	0.6153846
16841	GO:0023051	GO:0042590	0.5625000
16842	GO:0023051	GO:0042981	0.6463415
16843	GO:0023051	GO:0043065	0.6279070
16844	GO:0023051	GO:0043067	0.6442688
16845	GO:0023051	GO:0043085	0.6000000
16846	GO:0023051	GO:0043122	1.0000000
16847	GO:0023051	GO:0043123	1.0000000
16848	GO:0023051	GO:0043207	0.5106383
16849	GO:0023051	GO:0043281	0.6875000
16850	GO:0023051	GO:0043903	0.7500000
16851	GO:0023051	GO:0044093	0.6262136
16852	GO:0023051	GO:0044403	0.6029412
16853	GO:0023051	GO:0044409	0.5952381
16854	GO:0023051	GO:0044419	0.5042254
16855	GO:0023051	GO:0045087	0.5288462
16856	GO:0023051	GO:0045088	0.6750000
16857	GO:0023051	GO:0045089	0.6666667
16858	GO:0023051	GO:0045785	0.6818182
16859	GO:0023051	GO:0045824	0.5862069
16860	GO:0023051	GO:0046596	0.7368421
16861	GO:0023051	GO:0046651	0.5750000
16862	GO:0023051	GO:0046718	0.5853659
16863	GO:0023051	GO:0048020	0.7272727
16864	GO:0023051	GO:0048245	1.0000000
16865	GO:0023051	GO:0048247	0.7142857
16866	GO:0023051	GO:0048518	0.8127854
16867	GO:0023051	GO:0048519	0.7534247
16868	GO:0023051	GO:0048522	0.7945205
16869	GO:0023051	GO:0048523	0.5183374
16870	GO:0023051	GO:0048534	0.5107914
16871	GO:0023051	GO:0048583	0.9383562
16872	GO:0023051	GO:0048584	0.7959770
16873	GO:0023051	GO:0048585	0.8458333
16874	GO:0023051	GO:0048870	0.5476190
16875	GO:0023051	GO:0050670	0.6086957
16876	GO:0023051	GO:0050727	0.7719298
16877	GO:0023051	GO:0050729	0.6944444
16878	GO:0023051	GO:0050776	0.6400000
16879	GO:0023051	GO:0050777	0.6444444
16880	GO:0023051	GO:0050778	0.6147541
16881	GO:0023051	GO:0050789	0.9931507
16882	GO:0023051	GO:0050790	0.5409253
16883	GO:0023051	GO:0050792	0.5223881
16884	GO:0023051	GO:0050794	0.9063927
16885	GO:0023051	GO:0050832	0.7500000
16886	GO:0023051	GO:0050863	0.5652174
16887	GO:0023051	GO:0050865	0.5392157
16888	GO:0023051	GO:0050867	0.6133333
16889	GO:0023051	GO:0050870	0.6086957
16890	GO:0023051	GO:0050896	0.9840183
16891	GO:0023051	GO:0050900	0.5781250
16892	GO:0023051	GO:0051049	0.5392670
16893	GO:0023051	GO:0051050	0.5470085
16894	GO:0023051	GO:0051091	0.7931034
16895	GO:0023051	GO:0051092	0.9444444
16896	GO:0023051	GO:0051179	0.5251142
16897	GO:0023051	GO:0051239	0.5736677
16898	GO:0023051	GO:0051240	0.6169154
16899	GO:0023051	GO:0051241	0.6410256
16900	GO:0023051	GO:0051249	0.5365854
16901	GO:0023051	GO:0051250	0.6153846
16902	GO:0023051	GO:0051251	0.5970149
16903	GO:0023051	GO:0051270	0.5950413
16904	GO:0023051	GO:0051272	0.6986301
16905	GO:0023051	GO:0051336	0.6607143
16906	GO:0023051	GO:0051345	0.6966292
16907	GO:0023051	GO:0051607	0.5428571
16908	GO:0023051	GO:0051674	0.5476190
16909	GO:0023051	GO:0051701	0.5918367
16910	GO:0023051	GO:0051707	0.5106383
16911	GO:0023051	GO:0051716	0.9748858
16912	GO:0023051	GO:0052126	0.6000000
16913	GO:0023051	GO:0052372	0.7500000
16914	GO:0023051	GO:0060333	0.5555556
16915	GO:0023051	GO:0060337	0.6428571
16916	GO:0023051	GO:0060339	1.0000000
16917	GO:0023051	GO:0060548	0.6714286
16918	GO:0023051	GO:0060627	0.5185185
16919	GO:0023051	GO:0060700	0.6666667
16920	GO:0023051	GO:0060759	0.9545455
16921	GO:0023051	GO:0060760	0.9000000
16922	GO:0023051	GO:0060761	1.0000000
16923	GO:0023051	GO:0062207	1.0000000
16924	GO:0023051	GO:0062208	1.0000000
16925	GO:0023051	GO:0065007	0.9429224
16926	GO:0023051	GO:0065009	0.5367647
16927	GO:0023051	GO:0070098	0.7500000
16928	GO:0023051	GO:0070106	0.6000000
16929	GO:0023051	GO:0070498	0.9230769
16930	GO:0023051	GO:0070555	0.8604651
16931	GO:0023051	GO:0070661	0.6206897
16932	GO:0023051	GO:0070663	0.6296296
16933	GO:0023051	GO:0071310	0.6042216
16934	GO:0023051	GO:0071345	0.5789474
16935	GO:0023051	GO:0071346	0.5116279
16936	GO:0023051	GO:0071347	0.8285714
16937	GO:0023051	GO:0071356	0.8115942
16938	GO:0023051	GO:0071357	0.6206897
16939	GO:0023051	GO:0071456	0.8000000
16940	GO:0023051	GO:0071674	0.6052632
16941	GO:0023051	GO:0071675	0.6551724
16942	GO:0023051	GO:0080134	0.6746032
16943	GO:0023051	GO:0090066	0.5230769
16944	GO:0023051	GO:0098586	0.8333333
16945	GO:0023051	GO:0098609	0.5403226
16946	GO:0023051	GO:0140546	0.5428571
16947	GO:0023051	GO:1901698	0.5230769
16948	GO:0023051	GO:1902036	1.0000000
16949	GO:0023051	GO:1902531	1.0000000
16950	GO:0023051	GO:1902533	1.0000000
16951	GO:0023051	GO:1903037	0.5942029
16952	GO:0023051	GO:1903039	0.6400000
16953	GO:0023051	GO:1903557	0.7142857
16954	GO:0023051	GO:1903900	0.5357143
16955	GO:0023051	GO:2000116	0.6612903
16956	GO:0023051	GO:2000145	0.6153846
16957	GO:0023051	GO:2000147	0.6986301
16958	GO:0023051	HP:0002716	0.5555556
16959	GO:0023051	HP:0011111	0.7000000
16960	GO:0023051	HP:0011112	0.6666667
16961	GO:0023051	HP:0011834	0.8333333
16962	GO:0023051	HPA:0040000	0.5570776
16963	GO:0023051	HPA:0040081	0.5570776
16964	GO:0023051	HPA:0310000	0.5502283
16965	GO:0023051	HPA:0310441	0.5273973
16966	GO:0023051	HPA:0530000	0.5022831
16967	GO:0023051	HPA:0600000	0.5936073
16968	GO:0023051	HPA:0600441	0.5205479
16969	GO:0023051	KEGG:04621	0.6393443
16970	GO:0023051	KEGG:04622	0.7500000
16971	GO:0023051	KEGG:05130	0.5681818
16972	GO:0023051	KEGG:05145	0.6875000
16973	GO:0023051	KEGG:05160	0.7209302
16974	GO:0023051	KEGG:05162	0.6500000
16975	GO:0023051	KEGG:05164	0.5873016
16976	GO:0023051	KEGG:05169	0.5820896
16977	GO:0023051	REAC:R-HSA-1236974	0.5128205
16978	GO:0023051	REAC:R-HSA-1280215	0.5268293
16979	GO:0023051	REAC:R-HSA-168928	0.6875000
16980	GO:0023051	REAC:R-HSA-180534	0.6000000
16981	GO:0023051	REAC:R-HSA-211733	0.6000000
16982	GO:0023051	REAC:R-HSA-349425	0.6000000
16983	GO:0023051	REAC:R-HSA-375276	0.6666667
16984	GO:0023051	REAC:R-HSA-380108	0.7272727
16985	GO:0023051	REAC:R-HSA-449147	0.6181818
16986	GO:0023051	REAC:R-HSA-450408	0.5454545
16987	GO:0023051	REAC:R-HSA-5218859	0.6923077
16988	GO:0023051	REAC:R-HSA-5357801	0.6290323
16989	GO:0023051	REAC:R-HSA-5687128	0.6666667
16990	GO:0023051	REAC:R-HSA-6783783	0.8666667
16991	GO:0023051	REAC:R-HSA-69202	0.5833333
16992	GO:0023051	REAC:R-HSA-69601	0.6000000
16993	GO:0023051	REAC:R-HSA-69610	0.6000000
16994	GO:0023051	REAC:R-HSA-69613	0.6000000
16995	GO:0023051	REAC:R-HSA-69656	0.5833333
16996	GO:0023051	REAC:R-HSA-75815	0.6000000
16997	GO:0023051	REAC:R-HSA-8852276	0.6666667
16998	GO:0023051	REAC:R-HSA-8939902	0.6363636
16999	GO:0023051	REAC:R-HSA-8948751	0.5454545
17000	GO:0023051	REAC:R-HSA-8983711	0.6000000
17001	GO:0023051	REAC:R-HSA-936440	0.5238095
17002	GO:0023051	REAC:R-HSA-9707587	0.7500000
17003	GO:0023051	REAC:R-HSA-9711123	0.6250000
17004	GO:0023051	TF:M04020_1	0.5238095
17005	GO:0023051	TF:M07323_1	0.6363636
17006	GO:0023051	TF:M08775	0.5593607
17007	GO:0023051	TF:M10080_1	0.5555556
17008	GO:0023051	TF:M11670_1	0.5294118
17009	GO:0023051	TF:M11671_1	0.6000000
17010	GO:0023051	TF:M11680_1	0.7500000
17011	GO:0023051	WP:WP1772	0.9230769
17012	GO:0023051	WP:WP183	0.6111111
17013	GO:0023051	WP:WP254	0.7586207
17014	GO:0023051	WP:WP2880	0.5555556
17015	GO:0023051	WP:WP3865	0.7500000
17016	GO:0023051	WP:WP4197	0.5294118
17017	GO:0023051	WP:WP4630	0.6842105
17018	GO:0023051	WP:WP4655	0.8181818
17019	GO:0023051	WP:WP4868	0.6875000
17020	GO:0023051	WP:WP4880	0.7058824
17021	GO:0023051	WP:WP5039	0.6296296
17022	GO:0023051	WP:WP5088	0.7500000
17023	GO:0023051	WP:WP5095	0.6250000
17024	GO:0023051	WP:WP619	0.5909091
17025	GO:0023052	GO:0023056	1.0000000
17026	GO:0023052	GO:0023057	1.0000000
17027	GO:0023052	GO:0030029	0.6176471
17028	GO:0023052	GO:0030036	0.6145833
17029	GO:0023052	GO:0030097	0.7205882
17030	GO:0023052	GO:0030139	0.5714286
17031	GO:0023052	GO:0030141	0.5094340
17032	GO:0023052	GO:0030154	0.6082192
17033	GO:0023052	GO:0030155	0.8396226
17034	GO:0023052	GO:0030334	0.8333333
17035	GO:0023052	GO:0030335	0.8888889
17036	GO:0023052	GO:0030659	0.5294118
17037	GO:0023052	GO:0030666	0.5531915
17038	GO:0023052	GO:0030667	0.6271186
17039	GO:0023052	GO:0030670	0.6206897
17040	GO:0023052	GO:0031341	0.6800000
17041	GO:0023052	GO:0031343	0.5625000
17042	GO:0023052	GO:0031347	0.8181818
17043	GO:0023052	GO:0031348	0.8181818
17044	GO:0023052	GO:0031349	0.8414634
17045	GO:0023052	GO:0031410	0.5064267
17046	GO:0023052	GO:0032101	0.8350515
17047	GO:0023052	GO:0032102	0.8281250
17048	GO:0023052	GO:0032103	0.8859649
17049	GO:0023052	GO:0032479	0.8918919
17050	GO:0023052	GO:0032481	0.9230769
17051	GO:0023052	GO:0032496	0.8360656
17052	GO:0023052	GO:0032501	0.5890411
17053	GO:0023052	GO:0032502	0.5677180
17054	GO:0023052	GO:0032535	0.6000000
17055	GO:0023052	GO:0032606	0.8918919
17056	GO:0023052	GO:0032608	1.0000000
17057	GO:0023052	GO:0032609	0.8571429
17058	GO:0023052	GO:0032611	0.7916667
17059	GO:0023052	GO:0032612	0.8000000
17060	GO:0023052	GO:0032615	0.9166667
17061	GO:0023052	GO:0032648	1.0000000
17062	GO:0023052	GO:0032649	0.8571429
17063	GO:0023052	GO:0032651	0.7916667
17064	GO:0023052	GO:0032652	0.8000000
17065	GO:0023052	GO:0032655	0.9166667
17066	GO:0023052	GO:0032728	1.0000000
17067	GO:0023052	GO:0032731	0.8235294
17068	GO:0023052	GO:0032732	0.8235294
17069	GO:0023052	GO:0032735	0.9000000
17070	GO:0023052	GO:0032760	1.0000000
17071	GO:0023052	GO:0032879	0.7207792
17072	GO:0023052	GO:0032943	0.9000000
17073	GO:0023052	GO:0032944	0.8500000
17074	GO:0023052	GO:0032970	0.6393443
17075	GO:0023052	GO:0033209	1.0000000
17076	GO:0023052	GO:0033993	0.8448276
17077	GO:0023052	GO:0034097	0.8232759
17078	GO:0023052	GO:0034142	1.0000000
17079	GO:0023052	GO:0034340	0.9666667
17080	GO:0023052	GO:0034341	0.7592593
17081	GO:0023052	GO:0034612	0.9178082
17082	GO:0023052	GO:0035455	0.6666667
17083	GO:0023052	GO:0035456	0.8000000
17084	GO:0023052	GO:0035458	0.7500000
17085	GO:0023052	GO:0035556	1.0000000
17086	GO:0023052	GO:0036388	1.0000000
17087	GO:0023052	GO:0038023	0.7400000
17088	GO:0023052	GO:0039528	1.0000000
17089	GO:0023052	GO:0039529	1.0000000
17090	GO:0023052	GO:0040011	0.7569061
17091	GO:0023052	GO:0040012	0.8135593
17092	GO:0023052	GO:0040017	0.8783784
17093	GO:0023052	GO:0042110	1.0000000
17094	GO:0023052	GO:0042127	0.7680412
17095	GO:0023052	GO:0042129	0.8918919
17096	GO:0023052	GO:0042330	0.8382353
17097	GO:0023052	GO:0042379	0.9230769
17098	GO:0023052	GO:0042590	0.9375000
17099	GO:0023052	GO:0042592	0.6451613
17100	GO:0023052	GO:0042605	0.5454545
17101	GO:0023052	GO:0042612	0.5714286
17102	GO:0023052	GO:0042742	0.7555556
17103	GO:0023052	GO:0042802	0.5270758
